,date,Count,VWAP,season,RSI_30,ATR_30,DEMA_30,RSI_120,ATR_120,DEMA_120,RSI_240,ATR_240,DEMA_240,SMA_30,return_30,SMA_120,return_120,SMA_240,return_240,HL,OC,lower_shadow,upper_shadow,Target
798,2021-02-03 06:00:00,12394.0,441.88748,1.0,37.35294,1.6303345,442.58466,53.711983,1.3395833,441.58432,52.409893,1.3842335,441.6128,0.0008511932,-0.0077012777,-0.005873293,0.0070086718,-0.0037773564,0.009584546,0.4121161,-1.864338,-0.17236154,-0.66682434,0.0014417849
799,2021-02-03 07:00:00,9289.0,440.20325,1.0,34.39755,1.4309977,437.96497,49.58972,1.5054169,440.1651,48.35472,1.3619168,441.18723,0.004767328,-0.0071715713,0.0080193365,-0.00093108416,0.0069882935,-0.0064000487,0.20702311,0.0,-0.80405694,-0.34953323,-0.002916664
800,2021-02-03 08:00:00,17733.0,433.91968,1.0,51.803616,1.2243336,434.11072,42.700592,1.4568326,433.9278,47.587097,1.398208,436.51038,-0.0010385393,0.0010583401,0.0059203836,-0.017154694,0.008699342,-0.010266244,0.24685912,-4.6072474,-0.4104365,-0.49978852,-0.00078370364
801,2021-02-03 09:00:00,10382.0,434.1624,1.0,55.08332,1.2660838,434.9119,47.90083,1.4155215,433.25833,48.693466,1.4604691,434.4282,-0.00055955444,0.0024143457,-0.0026482192,-0.0053915977,0.0054177027,-0.006317675,0.113324314,0.0,-0.8439871,-0.71336985,0.0008151097
802,2021-02-03 10:00:00,6541.0,436.30515,1.0,58.72881,1.126001,437.71408,53.92008,1.2584381,436.04385,47.755253,1.3576354,435.31265,-0.0020241959,0.0029551983,-0.006541639,0.007685542,-0.004146678,-0.009600937,0.19885185,-2.5258965,-0.79293513,-0.37469345,-0.00012453622
803,2021-02-03 11:00:00,15254.0,438.4669,1.0,29.091291,1.5149994,433.20782,46.915836,1.2695836,436.75778,47.47352,1.3425525,436.4138,0.009034821,-0.013452351,0.010890802,-0.006102562,0.007183163,-0.011461198,0.27002528,0.0,-0.21567184,-0.7092676,0.00070907286
804,2021-02-03 12:00:00,11521.0,433.21802,1.0,36.145214,1.1693299,432.6232,43.73275,1.3909999,433.14468,48.468067,1.324719,434.01498,0.003183997,-0.0047358274,0.008591639,-0.014039159,0.008097953,-0.006461501,0.35769066,-3.124115,-0.45883575,-0.28232533,0.002465274
805,2021-02-03 13:00:00,8781.0,435.16904,1.0,45.54873,1.3279978,435.6894,54.399025,1.3864158,434.6608,50.549927,1.3279997,434.28192,-0.001140594,-0.0011047125,-0.004517172,0.0082684755,-0.0009581631,0.002115488,0.27002528,-1.0569801,-0.72874653,-0.73400986,-0.0023671559
806,2021-02-03 14:00:00,8891.0,434.87024,1.0,43.885967,1.3119954,433.81686,53.084038,1.4004326,434.4047,47.768116,1.3957162,434.29752,-0.00018593912,-0.002390802,0.0018927765,0.0053189993,0.002574063,-0.008794844,0.07697686,0.0,-0.7507437,-0.6733254,0.0024407003
807,2021-02-03 15:00:00,17007.0,438.64178,1.0,59.81615,1.9659953,441.53027,55.411697,1.5620981,439.32614,54.951954,1.474257,437.35132,-0.0019574482,0.0071878433,-0.010028299,0.012133479,-0.01323965,0.02050221,0.59334236,0.0,-0.25100932,-0.07903106,-0.0055059497
808,2021-02-03 16:00:00,31325.0,442.54697,1.0,69.40847,2.149537,446.14297,58.06146,1.8955505,443.60892,56.37814,1.6479915,441.1259,-0.0026929015,0.020203829,-0.012328007,0.027063847,-0.018417878,0.03252673,0.6523322,0.0,0.026322857,-0.2678603,-0.00054296094
809,2021-02-03 17:00:00,18406.0,447.43784,1.0,46.97134,1.5820028,448.59613,55.66159,1.8623031,448.71555,55.55967,1.7122006,446.22586,-0.002310747,-0.0017040372,-0.010235982,0.018208742,-0.018984018,0.030563116,0.113324314,0.0,-0.7984806,-0.6931472,-0.0028988635
810,2021-02-03 18:00:00,9994.0,446.2222,1.0,63.78604,1.3330027,446.78418,52.75471,1.5185018,447.67343,55.98914,1.7070261,447.51816,-0.004477901,0.004922867,-0.0034256487,0.0057691336,-0.010709502,0.032989144,0.42526695,-1.783614,-0.40050307,-0.36818948,0.00012583363
811,2021-02-03 19:00:00,8517.0,443.21915,1.0,44.855045,1.4730041,442.11258,40.534626,1.4161677,443.95377,50.4213,1.6392354,445.8816,0.0015752413,-0.0022459626,0.006890494,-0.015847027,0.0062959325,0.0020731688,0.4637317,-2.3278654,-0.2810715,-0.3044644,-0.002309542
812,2021-02-03 20:00:00,6102.0,442.52377,1.0,63.96089,1.2040008,443.9268,43.84596,1.2895844,442.8167,49.00786,1.4040431,444.34622,-0.0018114568,0.004258752,-0.0021203128,-0.009301543,0.0019053753,-0.0035860538,0.27002528,0.0,-0.4488902,-0.5739004,-0.009070001
813,2021-02-03 21:00:00,6248.0,444.89145,1.0,48.265026,1.2209991,445.66904,55.378666,1.2044171,444.88818,46.798325,1.3102925,445.0767,0.0012674102,-0.0005221963,-0.0029708354,0.006679535,-0.0013806494,-0.009273291,0.0,0.0,-0.87945616,-0.8266786,0.0028910679
814,2021-02-03 22:00:00,4815.0,445.44543,1.0,45.235497,1.0700002,445.53824,53.31992,1.1689181,445.67618,47.56579,1.2292513,445.69763,-1.6355949e-05,-0.0008240938,-0.0010111819,0.0032743216,-0.0031941154,-0.0060576797,0.23111945,-1.8170397,-0.916306,-0.36023876,0.0024568813
815,2021-02-03 23:00:00,8906.0,446.42133,1.0,48.44664,1.6873322,446.1931,52.35661,1.3349179,446.59488,53.857178,1.2696675,446.52304,0.00014098134,-0.0006046891,-0.00087685103,0.002947688,-0.0033889876,0.009646893,0.6523163,-1.6433626,-0.3519602,0.023077598,0.0044704326
816,2021-02-04 00:00:00,23024.0,451.55716,1.0,46.519478,1.5963328,450.90524,56.735218,1.6684173,451.58698,55.57846,1.4186677,450.33743,-0.00026887216,-0.0013574958,-0.0052636284,0.012927532,-0.009512209,0.016244173,0.42526695,-1.4481022,-0.69816464,-0.22629182,0.002925378
817,2021-02-04 01:00:00,13608.0,453.08633,1.0,49.662506,1.8366688,453.03946,57.969456,1.8414181,453.8677,55.813713,1.588168,453.0827,-0.001130676,-0.0001103282,-0.0022571252,0.015938997,-0.009404554,0.018933654,0.7080352,-1.3548127,-0.42769834,0.113324314,-0.008177068
818,2021-02-04 02:00:00,17408.0,446.11017,1.0,59.291824,1.7930003,444.89224,45.05471,1.9924177,446.9856,50.21839,1.8304175,449.52585,-0.00074593356,0.0040410757,0.009232792,-0.011826396,0.007937057,0.0009481907,0.819775,-0.48075455,-0.14309849,-0.24206688,-0.00035739937
819,2021-02-04 03:00:00,15570.0,441.63498,1.0,32.61272,1.8196685,435.62305,35.060535,1.9085011,439.36386,44.88532,1.8749597,443.60788,0.007531652,-0.012363195,0.019563021,-0.039167047,0.028988754,-0.023852348,0.61518896,0.0,-0.44369268,0.10585784,0.0005041789
820,2021-02-04 04:00:00,11106.0,437.6784,1.0,49.911148,1.7123321,438.57364,42.257893,1.740084,436.50555,43.731117,1.8662509,438.9895,-0.0008655141,-4.220009e-05,0.0023564247,-0.016833484,0.014434495,-0.0284608,0.4054651,0.0,-0.58430153,-0.44236186,0.0021166161
821,2021-02-04 05:00:00,6829.0,439.3326,1.0,37.025196,1.4339997,439.1438,54.00544,1.6431658,438.1961,42.383957,1.7758335,438.25998,0.001632548,-0.004805386,-0.00013836012,0.0068871975,0.0062253964,-0.03254962,0.17395535,0.0,-0.9364978,-0.43384874,-0.0027084136
822,2021-02-04 06:00:00,9770.0,439.16074,1.0,55.51809,1.3573354,440.16727,53.761982,1.4485824,438.99774,47.097595,1.5943333,438.104,-0.0026883893,0.0025833845,-0.004052048,0.006041765,-0.0038576187,-0.0108934045,0.17395535,-1.8429115,-0.73744917,-0.59182924,-0.0031232296
823,2021-02-04 07:00:00,8441.0,439.491,1.0,36.32067,1.1890014,437.62955,47.06996,1.2276665,438.81003,50.488476,1.4354161,438.1188,0.0057353307,-0.0077728033,0.006611818,-0.0051476955,0.005823537,0.0017039776,0.14842317,0.0,-0.8119302,-0.38567325,0.0034107382
824,2021-02-04 08:00:00,18743.0,439.092,1.0,17.110477,1.5266683,435.92114,39.369576,1.2433344,438.587,45.60144,1.3459585,438.17453,0.01688026,-0.02518487,0.018415155,-0.022221923,0.018498978,-0.016314387,1.2059697,0.0,0.51522267,-0.38276035,-0.0040086373
825,2021-02-04 09:00:00,34969.0,425.67114,1.0,65.17031,1.3765544,425.4161,43.74291,1.6399399,425.35593,44.937675,1.4338032,428.98145,-0.006666148,0.01010704,0.010990356,-0.019720435,0.01892617,-0.024766624,0.22314355,-1.1395068,-0.99872935,-0.5768301,0.00059292594
826,2021-02-04 10:00:00,9821.0,428.00238,1.0,50.068916,1.2149984,428.42932,47.509125,1.5405213,426.16037,43.90169,1.3919278,426.73846,-0.00083678635,2.527237e-05,-0.0037066946,-0.0066902637,0.010783921,-0.028763533,0.42526695,-2.066344,-0.44369268,-0.27221796,-0.0025168583
827,2021-02-04 11:00:00,10218.0,427.59268,1.0,31.048168,1.1279155,426.4187,46.389038,1.1818951,426.30527,44.656845,1.4109175,425.68854,0.0051950496,-0.007828295,0.0059331628,-0.00612545,0.011577224,-0.025725067,-0.051280446,0.0,-1.8452266,-0.66938394,0.0018722711
828,2021-02-04 12:00:00,11259.0,426.7836,1.0,56.050068,1.145403,428.0369,49.80384,1.1406894,426.4768,48.42764,1.3406053,425.2449,-0.0026707905,0.002770543,-0.002740048,-0.00035399199,-0.003046959,-0.007041931,0.22314355,0.0,-0.7409643,-1.1605176,0.0003468577
829,2021-02-04 13:00:00,7001.0,427.88373,1.0,59.464203,0.93199974,428.66904,54.86446,0.9924586,427.7432,50.453083,1.0871769,426.08438,-0.00079632585,0.0028284788,-0.00242749,0.007648945,-0.0020651286,0.0014766455,-0.17435774,0.0,-1.0788205,-1.1631508,-0.0008139418
830,2021-02-04 14:00:00,14433.0,428.05313,1.0,13.803268,1.3299987,420.94827,36.48443,1.0333315,425.26282,43.718616,1.0870105,425.25333,0.011868738,-0.02136451,0.018408287,-0.020525157,0.018283043,-0.020871878,0.5068198,-1.3167483,-0.07471381,-0.7678939,-0.0013205496
831,2021-02-04 15:00:00,21451.0,418.31915,1.0,55.11217,1.1996673,418.59552,39.896088,1.3153188,417.7892,45.831448,1.1538887,419.619,0.00086275855,0.002637744,0.009992889,-0.023995697,0.016045684,-0.016530275,0.6780342,0.0,-0.7984806,-0.29212716,0.0021492545
832,2021-02-04 16:00:00,15657.0,419.8426,1.0,76.86729,1.2256674,423.22238,53.71764,1.4501641,419.5377,47.218914,1.2417477,418.82,-0.0043465625,0.008871555,-0.01066414,0.009520888,-0.0009302956,-0.011199653,0.16550824,-4.3172746,-0.36146462,-0.75502,0.0005453243
833,2021-02-04 17:00:00,11691.0,423.5839,1.0,46.737797,1.2713307,421.9563,55.248806,1.3436786,422.52777,46.687847,1.3294986,420.76355,0.0008310675,-0.0014854074,-0.001861936,0.010132432,-0.0010000278,-0.014106452,0.488583,-0.43592304,-0.820975,-0.6100293,0.00041263548
834,2021-02-04 18:00:00,8139.0,423.83557,1.0,38.50354,1.1933299,423.80325,50.12611,1.2649999,424.01437,52.237297,1.357582,422.31018,0.001396003,-0.004024625,-0.00012912553,0.00022435188,-0.0055075763,0.009747386,0.09531573,-1.6874127,-0.9942655,-0.60694486,-0.001223437
835,2021-02-04 19:00:00,8124.0,423.75012,1.0,54.47544,1.3056661,423.77686,53.733234,1.2746656,423.9368,54.550415,1.309172,423.0265,-0.003498194,0.0017098188,-0.002823967,0.0060973167,-0.005367508,0.0162915,0.15698914,-1.4439555,-0.6812553,-0.848611,-0.0015240064
836,2021-02-04 20:00:00,6996.0,424.9143,1.0,55.103767,1.3436656,424.64087,53.040012,1.309082,425.0305,51.381454,1.287041,424.2907,-0.0016990735,0.001404047,-0.0020920185,0.0040920973,-0.003148003,0.0043172836,0.42526695,-0.44369268,-0.6224062,-1.0450206,0.00047414686
837,2021-02-04 21:00:00,7893.0,426.6732,1.0,73.21409,1.525001,428.4342,56.61995,1.4428332,427.4112,55.072628,1.3587494,426.27298,-0.0034479715,0.0076078176,-0.006783453,0.009302497,-0.009399054,0.015456557,0.113324314,-1.7057252,-0.747903,-0.76572573,0.00025470436
838,2021-02-04 22:00:00,8395.0,424.2562,1.0,54.391823,1.1946635,423.68692,48.688263,1.422666,424.60165,50.598053,1.3658739,425.25195,-0.0019311408,0.0018303394,0.0032175232,-0.0022485256,0.00168718,0.0018343925,0.14842317,0.0,-0.68912697,-0.47484934,0.0025375704
839,2021-02-04 23:00:00,8591.0,425.692,1.0,28.77833,1.501534,421.39706,40.9159,1.3672149,423.8574,47.52613,1.405024,424.7909,0.0044098482,-0.012510598,0.0077579245,-0.01739937,0.0092809005,-0.00825876,0.39204952,0.0,-0.6301701,-0.2169221,-0.002813973
840,2021-02-05 00:00:00,12463.0,424.41125,1.0,57.73306,1.3419963,426.18744,50.96264,1.5026311,424.28467,49.961777,1.4626485,424.30576,0.001014748,0.00263834,-0.0024358202,0.0021044016,-0.00066249125,-0.0001488924,0.27761418,0.0,-0.76572573,-0.7288098,0.001992501
841,2021-02-05 01:00:00,10360.0,427.77023,1.0,24.489153,1.0223368,425.5499,53.67751,1.3188319,427.03934,47.30352,1.3430234,426.32715,0.0057271374,-0.009562373,0.00249061,0.00718379,0.0015303084,-0.010340512,0.47622508,0.0,-0.27446416,-0.69982225,0.006224189
842,2021-02-05 02:00:00,8574.0,426.63586,1.0,57.288933,1.0936686,426.43362,53.102776,1.1175143,426.88416,51.933517,1.3100727,426.72705,-0.002630028,0.0028915405,-0.0015154143,0.005620122,-0.004763166,0.0077363253,-0.47804368,-0.80973315,-3.2186623,-2.0024083,0.0025771067
843,2021-02-05 03:00:00,9900.0,429.93646,1.0,43.574844,0.8633321,429.6715,57.361275,1.044514,430.00992,55.381626,1.1816729,429.12054,0.00030188024,-0.001344204,-0.0034651703,0.01229012,-0.006572865,0.019562244,-0.18634577,-2.1203043,-0.87549317,-1.2264402,0.0006801825
844,2021-02-05 04:00:00,7058.0,428.1957,1.0,46.475674,0.8976695,427.9623,50.893166,0.9744171,428.5681,52.17457,1.0459657,428.8836,-0.00037684906,-0.0010654926,0.0018843493,0.00116539,-0.00039664263,0.0067920685,-0.30107707,-3.911047,-1.3343238,-0.78380513,-0.0007157683
845,2021-02-05 05:00:00,6507.0,428.63336,1.0,57.283115,0.9896627,428.69583,47.693333,1.0205814,428.62723,53.103153,1.0325476,428.97134,0.0005181389,0.002096057,-0.00019940776,-0.0029944777,-0.00033576353,0.009258866,0.19061328,0.0,-0.6931472,-0.98883647,-0.000656209
846,2021-02-05 06:00:00,10945.0,431.3832,1.0,40.0417,1.4400014,431.95874,55.094116,1.1606643,431.45642,53.08613,1.0675408,430.77005,0.0019986245,-0.0037712455,-0.0036049471,0.007250309,-0.004466124,0.008424044,-0.03045795,0.0,-0.80405694,-0.6832476,0.0006942745
847,2021-02-05 07:00:00,10221.0,432.55518,1.0,64.48143,1.6103352,435.27927,61.47001,1.3710006,434.0163,55.15877,1.195791,432.96686,-0.0047118897,0.0063433647,-0.009243262,0.017666101,-0.013399331,0.014618754,0.57099056,-0.74230975,-0.38271558,-0.49102378,0.0038726132
848,2021-02-05 08:00:00,12321.0,435.13788,1.0,67.93951,1.3376669,435.33978,56.183353,1.484167,435.58124,55.697777,1.3224157,435.02948,-0.0031019025,0.006253481,-0.0043701357,0.010861874,-0.009340774,0.01819098,0.32929236,0.0,-0.79482526,-0.26570848,0.0026451943
849,2021-02-05 09:00:00,14130.0,436.07587,1.0,20.062496,1.1723328,433.2311,44.587383,1.420666,435.72693,52.25108,1.3958334,436.11377,0.0067232153,-0.010721028,0.0087078465,-0.0098541975,0.004662436,0.0076378584,0.43824705,0.0,-0.5762869,-0.43696183,-0.0010556664
850,2021-02-05 10:00:00,11533.0,434.87943,1.0,44.44264,1.3549988,434.67993,47.74381,1.29475,435.0022,52.109386,1.3894584,435.78073,0.0012718004,-0.0021098852,0.0017665671,-0.0036588311,0.0005263261,0.007163286,-0.23571151,0.0,-1.2493813,-1.0032966,-0.005688563
851,2021-02-05 11:00:00,9773.0,436.48453,1.0,61.12114,1.0933288,438.0986,60.142426,1.1425817,437.0184,51.341564,1.2816238,436.91278,-0.0006451947,0.0030583143,-0.0055534565,0.014312148,-0.005539339,0.004316926,-0.2876821,0.0,-1.6095295,-1.1472621,-0.0009978641
852,2021-02-05 12:00:00,16559.0,438.53317,1.0,35.98287,1.4696686,437.19394,52.392418,1.2240273,438.59338,50.13745,1.2593886,438.4556,0.0047560968,-0.005823493,0.0028261624,0.004133463,0.00023450023,0.0004595518,0.4637509,0.0,-0.5412836,-0.22813034,-7.1944894e-05
853,2021-02-05 13:00:00,12942.0,436.37314,1.0,65.88975,1.3690002,438.18378,51.844852,1.363445,437.2974,55.474773,1.2530134,437.88843,-0.005507783,0.0063495636,-0.004125924,0.0033003092,-0.006475283,0.017659664,0.23111945,0.0,-0.57092524,-0.59481204,0.001392725
854,2021-02-05 14:00:00,13656.0,440.23813,1.0,41.72371,1.7943308,440.3785,55.096165,1.5425817,440.30252,53.67825,1.3833045,439.8817,0.0015366762,-0.0028090477,-0.0029290367,0.007951736,-0.0040071,0.012118101,0.5364884,0.0,-0.3285024,-0.5534171,-0.00083911343
855,2021-02-05 15:00:00,17702.0,438.71222,1.0,47.60597,1.5983348,438.00156,48.67942,1.7765833,439.04712,50.329414,1.5700142,439.54803,0.001545843,-0.00090944767,0.00211161,-0.0021626353,7.2031944e-05,0.0011305809,1.0438027,0.16268523,-0.26356128,-0.110909745,-0.002698551
856,2021-02-05 16:00:00,26288.0,437.28342,1.0,37.298115,1.4803873,431.6887,43.21068,1.6559309,435.53485,48.000267,1.5992563,437.61893,0.003134122,-0.0093096495,0.0113956835,-0.015570998,0.012118792,-0.0077430606,0.60976356,0.044029735,-0.73400986,-1.155175,0.0025437574
857,2021-02-05 17:00:00,12392.0,434.86237,1.0,42.684013,1.1040008,435.21783,47.339497,1.3355125,434.4331,47.85959,1.5560479,435.72705,-0.00019860259,-0.0037212968,0.0010756669,-0.0068828464,0.0050662365,-0.0090305805,-0.26137903,0.0,-1.1457254,-1.0328596,-0.0006211933
858,2021-02-05 18:00:00,9803.0,434.64175,1.0,33.43436,0.8016012,433.01172,48.140377,0.9931496,433.7382,45.376347,1.3245403,434.56683,0.006390568,-0.0066768527,0.0076820045,-0.0033945441,0.011261291,-0.018912613,0.24685912,0.0,-0.4525302,-1.6503325,-0.0011813096
859,2021-02-05 19:00:00,7240.0,432.72028,1.0,65.67941,0.8363312,433.79575,48.03284,0.88506645,432.63904,47.58534,1.1102895,433.0553,-0.0016931748,0.0035834312,-0.0011322584,-0.002815187,0.0013847816,-0.009678662,-0.21072404,-2.4950902,-1.2039118,-0.84982383,-0.0010586521
860,2021-02-05 20:00:00,5547.0,434.1954,1.0,54.890976,0.7533335,434.84744,56.33045,0.85659665,434.0849,51.481674,0.9248731,433.513,-0.00015125693,0.0010453463,-0.0029043362,0.007990003,-0.0016049551,0.0045683384,-0.3011183,0.0,-1.3394359,-0.8486823,0.00042319242
861,2021-02-05 21:00:00,8595.0,435.96765,1.0,64.16255,1.0402669,439.05417,57.064747,0.8880661,437.18286,52.27326,0.8865663,435.5429,-0.00035755592,0.006093025,-0.005974231,0.008972764,-0.007994671,0.006132245,0.2851918,0.0,-1.179296,-0.50250864,0.004474901
862,2021-02-05 22:00:00,20882.0,443.61435,1.0,43.235996,1.3476654,444.2868,59.720818,1.1164678,443.76318,58.425217,0.9865322,440.75235,0.0020274671,-0.004684806,-0.008521726,0.019680023,-0.015335075,0.027827263,-0.5621061,0.0,-1.2465112,-2.2778091,0.006596068
863,2021-02-05 23:00:00,15153.0,447.02945,1.0,42.905586,1.1796641,447.97012,60.458885,1.1874982,448.483,59.18277,1.0377822,445.92603,-0.0005700513,-0.0024873018,-0.0063084913,0.021851182,-0.016769424,0.031019926,0.5306354,-0.2876821,-0.67722243,-0.8164769,0.004458282
864,2021-02-06 00:00:00,25535.0,449.13672,1.0,79.18155,1.3436666,451.87164,62.456364,1.2624191,450.95316,61.03113,1.1894435,449.56924,-0.008317924,0.014951587,-0.011698736,0.022737265,-0.02113141,0.0428648,-0.12782782,-1.0936502,-1.5527272,-1.0985818,0.011936575
865,2021-02-06 01:00:00,107152.0,462.01437,1.0,48.60673,4.6206646,467.85107,57.206486,2.4385858,467.13864,58.066982,1.8130419,461.7651,0.0085027,-0.0044412017,-0.020103628,0.04095626,-0.0327544,0.063702345,0.95165646,-0.25702882,0.024686657,-0.2336277,-0.003547499
866,2021-02-06 02:00:00,64191.0,473.21457,1.0,52.657734,2.7363496,478.42706,56.137295,3.0790868,477.57315,57.3058,2.170753,472.7367,0.0040515657,0.0049785376,-0.014896284,0.04828179,-0.0360571,0.07211685,1.2837037,0.0,-1.3625311,-0.5906166,-0.0016510573
867,2021-02-06 03:00:00,32715.0,473.8819,1.0,59.402428,1.9175557,472.5126,52.75198,2.4568932,477.0704,54.907368,2.4477394,477.28757,-0.0012223643,0.010578632,0.00021516379,0.016026735,-0.017672647,0.05763948,0.91629076,0.47313058,-0.6931472,-0.9288973,-0.012187848
868,2021-02-06 04:00:00,27470.0,469.59808,1.0,24.702553,1.5780009,467.39694,45.540695,2.0289307,471.49994,52.19252,2.5540087,475.4363,0.008699184,-0.015663743,0.013467876,-0.019846141,0.009258988,0.027477384,0.45743567,-3.5750103,-0.6424522,0.025668697,4.9622668e-05
869,2021-02-06 05:00:00,16094.0,466.7554,1.0,53.298534,1.6563283,468.52957,47.530148,1.7340157,467.454,50.77535,2.0954545,471.8576,-0.004344674,0.0025815964,-0.0023039957,-0.008622825,0.0033054405,0.007265687,0.2851918,-3.563099,-0.51919186,-0.34719855,0.0048462786
870,2021-02-06 06:00:00,19163.0,473.64142,1.0,55.748985,1.7420024,476.9664,57.232254,1.723758,474.21555,50.235497,1.8763443,474.86685,-0.0030783915,0.0037776232,-0.012343574,0.022034764,-0.010362904,0.0017513037,0.8458756,0.0,-0.3169557,-0.023622781,0.004212966
871,2021-02-06 07:00:00,20848.0,477.47888,1.0,45.392082,1.5146657,476.07852,56.406055,1.7942837,477.80032,51.35728,1.7641498,478.06015,-0.0026336426,-0.0026676655,-0.0033918917,0.01710093,-0.01123526,0.008330584,0.32208702,0.0,-0.4488902,-0.95013654,0.007839491
872,2021-02-06 08:00:00,20901.0,478.68777,1.0,38.5698,1.7313385,476.36185,49.537952,1.7918345,479.18982,53.67671,1.7577962,480.05917,0.0046745166,-0.0070847273,0.0057919766,-0.0011832714,-0.0026907604,0.020825386,0.8879008,-0.23571151,-0.25490013,-0.14500178,0.0037401977
873,2021-02-06 09:00:00,38278.0,477.386,1.0,72.962875,2.3613331,487.61093,59.026237,1.864856,481.8529,57.79845,1.8295699,481.64145,-0.01601334,0.027806163,-0.022311948,0.026866436,-0.025889333,0.0444268,0.5988238,-1.4916278,-0.12029627,-0.34486926,-0.00829627
874,2021-02-06 10:00:00,26041.0,483.7632,1.0,46.84794,2.2209992,483.09546,54.467533,2.091521,483.62866,52.320324,1.9416777,483.88254,-0.0020054607,-0.0025800467,-0.0028493109,0.0148432255,-0.0058841133,0.01364243,0.7371623,-3.6879034,0.35649487,-0.45152313,-0.0027200158
875,2021-02-06 11:00:00,22654.0,483.3287,1.0,27.66349,2.0886698,481.04074,43.15415,2.2390006,483.63727,50.84915,2.0519283,484.69284,0.006451361,-0.015010655,0.007002602,-0.021086633,0.0028754526,0.00521338,0.6931472,0.0,0.073863804,-0.37106016,-0.007626945
876,2021-02-06 12:00:00,25152.0,478.33875,1.0,37.568115,1.9833323,476.52612,43.71635,2.20025,478.0271,49.10669,2.1458855,480.9173,0.011936982,-0.01025939,0.016288787,-0.020459354,0.01713333,-0.0059197545,0.99325633,0.0,-0.38567325,0.07542156,0.0030038168
877,2021-02-06 13:00:00,30444.0,481.05215,1.0,49.30589,2.072,482.06183,51.087147,2.1528046,479.98605,47.23576,2.1959026,480.6763,0.00026449675,-0.00049614906,-0.0062541733,0.0036252737,-0.0014445134,-0.017537832,0.765465,-0.33407035,-0.18634577,-0.5041746,-0.0023329607
878,2021-02-06 14:00:00,19942.0,481.28256,1.0,44.167587,1.5743347,478.88168,55.317707,1.915973,480.46384,48.973274,2.0581114,480.96466,0.0018302085,-0.0029449463,0.0010764132,0.014646053,0.0013477127,-0.006112933,0.94390875,0.0049924,-0.46469548,-0.06541782,-0.00071636634
879,2021-02-06 15:00:00,21676.0,477.52225,1.0,54.883278,2.0970063,476.48468,47.852066,1.8059196,476.92752,49.67504,1.9793621,478.52563,-0.005977642,0.0038404465,0.00043753063,-0.0055282116,-0.00014622326,-0.0019230247,0.52472997,0.0,-0.5905615,0.035377514,0.0014121485
880,2021-02-06 16:00:00,24229.0,479.20233,1.0,27.363478,1.3993317,475.20654,46.90984,1.8954185,477.1268,51.04788,1.9056957,478.10446,0.0024617782,-0.007972717,0.0051218593,-0.00865525,0.0074692336,0.005864024,0.30010912,-1.5897359,-0.51412696,-0.60147244,-0.0041640336
881,2021-02-06 17:00:00,19448.0,472.33383,1.0,26.808481,1.5836711,468.53607,39.05213,1.6528348,471.03238,43.80218,1.7293773,473.53888,0.007810203,-0.011665702,0.017253276,-0.024157226,0.021228438,-0.029551923,0.43178797,-1.5512865,-0.9834368,-0.047081113,-0.0015099832
882,2021-02-06 18:00:00,15658.0,469.03058,1.0,28.2353,1.4629995,465.04156,36.98037,1.4239186,466.6188,43.080368,1.6596686,469.00314,0.005888231,-0.0116407275,0.0124822,-0.023093045,0.020682026,-0.03154838,0.3364679,0.0,-0.41297,-0.916306,-0.0015175579
883,2021-02-06 19:00:00,20045.0,463.95166,1.0,60.72359,1.5546691,465.31296,49.403408,1.4625839,462.99744,43.88764,1.5577093,464.45035,-0.005530642,0.0070029497,-0.001067099,-0.0011826158,0.008695323,-0.025311291,0.22314355,0.0,-0.81337464,-0.6507249,-0.0031201448
884,2021-02-06 20:00:00,22750.0,461.6359,1.0,54.889893,1.3819987,461.29755,48.34083,1.4685824,460.28525,43.208977,1.4462506,461.0502,-0.004403043,0.0027318,0.0004965687,-0.0036562681,0.00834712,-0.026664853,0.3715509,-0.80966455,-0.824797,-0.5680128,-0.0006817906
885,2021-02-06 21:00:00,16660.0,463.91364,1.0,53.977154,1.6200012,464.868,47.390095,1.4760844,463.08698,48.442066,1.4693341,461.57944,-0.0005875436,0.0015393496,-0.003205287,-0.0047335625,0.00023929827,-0.0059105754,0.22314355,0.0,-0.6087944,-0.9113591,0.0032076035
886,2021-02-06 22:00:00,16302.0,464.1063,1.0,37.269714,1.4090006,461.82086,48.929775,1.4560859,463.33505,48.565437,1.4623342,462.06253,0.0016242896,-0.0047423244,0.0045061465,-0.0014592409,0.0032324207,-0.005110204,0.45743567,0.0,-0.3174586,-0.24846293,0.0023346858
887,2021-02-06 23:00:00,23114.0,457.81512,1.0,59.935806,1.5749959,457.9274,43.427696,1.5423317,457.64783,45.342854,1.5092081,458.31674,-0.0026773976,0.006418586,0.005732354,-0.01280278,0.007727158,-0.017475724,0.56531936,0.0,-0.2148392,-0.4541149,0.0072537763
888,2021-02-07 00:00:00,22245.0,461.8097,1.0,35.36355,1.3966686,460.58884,47.832066,1.6670815,460.35538,48.22017,1.5615838,459.18115,0.0039268318,-0.0067011714,4.8197733e-05,-0.0054125786,0.0050104596,-0.0068639517,-0.0100602,0.0,-1.1819793,-0.45152313,-0.0020736475
