date,Count,HL,OC,upper_shadow,lower_shadow,VWAP,season,Target,Open
2018-05-02 05:00:00,-0.44441986,-0.8372694,-1.5240645,0.1340231,-0.56315166,-0.44577873,2.0,-0.23766552,14.0901
2018-05-02 06:00:00,-0.4246259,-0.7249876,-1.5819864,0.1340231,-0.5581294,-0.44587246,2.0,-0.24887078,14.054
2018-05-02 07:00:00,-0.4144449,-0.4965346,-0.818162,0.1340231,-0.5581294,-0.4450409,2.0,-0.56835157,14.2
2018-05-02 08:00:00,-0.4215235,-0.79044074,-1.1021248,0.1340231,-0.56315166,-0.44549844,2.0,-0.056866836,14.2102
2018-05-02 09:00:00,-0.41461965,-0.42426574,-0.35531232,0.1340231,-0.5581294,-0.44573504,2.0,1.303326,14.108
2018-05-02 10:00:00,-0.37870213,-0.44356683,-1.4128586,0.1340231,-0.5581294,-0.44535634,2.0,-0.42163008,14.0982
2018-05-02 11:00:00,-0.41025013,-0.61604786,-1.8104825,0.1340231,-0.5581294,-0.44563,2.0,-0.7607247,14.1503
2018-05-02 12:00:00,-0.39473832,-0.8497166,-1.3526772,0.1340231,-0.5581294,-0.4458814,2.0,-0.2588937,14.1352
2018-05-02 13:00:00,-0.38674206,-0.45085922,-1.1984541,0.1340231,-0.56315166,-0.44673744,2.0,-0.48400834,13.9805
2018-05-02 14:00:00,-0.36463225,-0.34796122,-0.7109879,0.1340231,-0.5581294,-0.44630015,2.0,0.6389644,14.0242
2018-05-02 15:00:00,-0.37669215,-0.4696328,-1.1494801,0.1340231,-0.5581294,-0.44559115,2.0,-0.31846082,14.0411
2018-05-02 16:00:00,-0.41186687,-0.7872415,-1.2643962,0.1340231,-0.56315166,-0.44559896,2.0,-0.07291739,14.1391
2018-05-02 17:00:00,-0.44254097,-0.77732754,-1.9640503,0.1340231,-0.5581294,-0.44554305,2.0,0.6200617,14.1402
2018-05-02 18:00:00,-0.43428254,-0.6886959,-1.4005919,0.1340231,-0.5581294,-0.4455395,2.0,-0.3559451,14.1259
2018-05-02 19:00:00,-0.41597423,-0.5356813,-0.60428613,0.1340231,-0.5581294,-0.44584137,2.0,0.10790949,14.1599
2018-05-02 20:00:00,-0.43380192,-0.9184364,-1.4316458,0.1340231,-0.5581294,-0.4455347,2.0,0.40771133,14.1203
2018-05-02 21:00:00,-0.37476954,-0.40142182,-1.1917142,0.1340231,-0.5581294,-0.4442733,2.0,0.24544084,14.2323
2018-05-02 22:00:00,-0.41829008,-0.626259,-1.0701594,0.1340231,-0.5581294,-0.44423917,2.0,-0.6411918,14.3075
2018-05-02 23:00:00,-0.39639872,-0.62815857,-1.2754092,0.1340231,-0.5581294,-0.4437903,2.0,-2.2213986,14.3849
2018-05-03 00:00:00,-0.35969466,-0.44945666,-0.17089143,0.1340231,-0.5581294,-0.44435745,2.0,0.68677014,14.4389
2018-05-03 01:00:00,-0.36852112,-0.55161333,-1.5290363,0.1340231,-0.5581294,-0.44409618,2.0,0.16667907,14.264
2018-05-03 02:00:00,-0.41108036,-0.93255657,-1.3749404,0.1340231,-0.56315166,-0.44402382,2.0,-0.5307778,14.31
2018-05-03 03:00:00,-0.36996308,-0.57212406,-1.1806246,0.1340231,-0.56315166,-0.44365087,2.0,0.379133,14.3952
2018-05-03 04:00:00,-0.31503808,-0.4276467,-0.3609256,0.1340231,-0.5581294,-0.442623,2.0,-0.13697144,14.44
2018-05-03 05:00:00,-0.31158617,-0.5688935,-0.30735484,0.1340231,0.016796444,-0.44347855,2.0,0.17989974,14.5174
2018-05-03 06:00:00,-0.37826517,-0.26267508,-0.80697805,0.1340231,-0.5581294,-0.44407094,2.0,-0.32839125,14.2886
2018-05-03 07:00:00,-0.41204163,-0.5452262,-0.33560777,0.1340231,-0.56315166,-0.44382387,2.0,0.5984547,14.3848
2018-05-03 08:00:00,-0.38228515,-0.5104724,-0.7576326,0.1340231,-0.5581294,-0.44436637,2.0,-0.49506736,14.3436
2018-05-03 09:00:00,-0.3909805,-0.5036284,-0.05649295,0.1340231,-0.56315166,-0.44467455,2.0,-0.20666498,14.3144
2018-05-03 10:00:00,-0.39631134,-1.0240532,-2.5656872,0.1340231,-0.5581294,-0.44448006,2.0,-0.110763624,14.2483
2018-05-03 11:00:00,-0.43436995,-0.55985945,-0.94929683,0.1340231,-0.5581294,-0.4445798,2.0,-0.22424243,14.3099
2018-05-03 12:00:00,-0.36887068,-0.63706374,-1.7945138,0.1340231,-0.56315166,-0.44436806,2.0,0.545629,14.245
2018-05-03 13:00:00,-0.32556865,-0.58648604,-1.5761684,0.1340231,-0.56315166,-0.44296047,2.0,0.027164655,14.4035
2018-05-03 14:00:00,-0.359214,-0.5584373,-0.04985631,0.1340231,-0.56315166,-0.4425814,2.0,-0.312979,14.665
2018-05-03 15:00:00,-0.3770417,-0.68528646,-0.5024534,0.1340231,-0.56315166,-0.44274232,2.0,0.22874819,14.5893
2018-05-03 16:00:00,-0.31569353,-0.80129325,-1.0991474,0.1340231,-0.5581294,-0.44251862,2.0,0.1060197,14.4999
2018-05-03 17:00:00,-0.25417054,-0.13610381,-0.56481636,0.1340231,-0.56315166,-0.44188485,2.0,-0.2475811,14.65
2018-05-03 18:00:00,-0.30525035,-0.17985556,-0.99365807,0.1340231,-0.5581294,-0.4424997,2.0,-0.34851837,14.7091
2018-05-03 19:00:00,-0.4151003,-0.641174,-1.0098451,0.1340231,-0.56315166,-0.44264466,2.0,0.09451837,14.543
2018-05-03 20:00:00,-0.42375198,-0.73139083,-1.718365,0.1340231,-0.56315166,-0.44254068,2.0,0.27463138,14.5569
2018-05-03 21:00:00,-0.40561843,-0.9697922,-2.0791848,0.1340231,-0.56315166,-0.4419522,2.0,-0.30836985,14.5744
2018-05-03 22:00:00,-0.35930142,-0.47891876,-2.0056956,0.1340231,-0.5581294,-0.44153348,2.0,0.99594796,14.69
2018-05-03 23:00:00,-0.33754116,-0.26892054,0.024669342,0.1340231,-0.5581294,-0.44117457,2.0,0.6056476,14.7373
2018-05-04 00:00:00,-0.3496011,-0.31196132,0.07684834,0.1340231,-0.5581294,-0.44263864,2.0,-0.5320504,14.6493
2018-05-04 01:00:00,-0.38315904,-0.37250242,-0.98580605,0.1340231,-0.5581294,-0.44308424,2.0,-0.15256426,14.5118
2018-05-04 02:00:00,-0.4068856,-0.813322,-1.2289639,0.1340231,-0.56315166,-0.44314063,2.0,-0.10170328,14.476
2018-05-04 03:00:00,-0.36563724,-0.69381654,-0.600655,0.1340231,-0.56315166,-0.44369057,2.0,-0.07466622,14.4502
2018-05-04 04:00:00,-0.42379567,-1.0231212,-1.0323297,0.1340231,-0.56315166,-0.44372478,2.0,0.4421959,14.3535
2018-05-04 05:00:00,-0.42239743,-0.83963835,-1.161097,0.1340231,-0.56315166,-0.44348407,2.0,0.75605816,14.3998
2018-05-04 06:00:00,-0.42121765,-0.7482234,-1.0475805,0.1340231,-0.5581294,-0.44341516,2.0,0.714359,14.39
2018-05-04 07:00:00,-0.42156723,-0.7503942,-1.6127015,0.1340231,-0.5581294,-0.44306472,2.0,-0.6330667,14.45
2018-05-04 08:00:00,-0.3558058,-0.38944528,-0.93766093,0.1340231,-0.56315166,-0.44303876,2.0,1.1912644,14.4844
2018-05-04 09:00:00,-0.3194076,-0.2559124,-0.23883341,0.1340231,-0.56315166,-0.4421406,2.0,-0.24433705,14.6397
2018-05-04 10:00:00,-0.43069953,-0.6210064,-0.9846587,0.1340231,-0.5581294,-0.44235632,2.0,-0.15899912,14.5874
2018-05-04 11:00:00,-0.4040891,-0.5647731,-0.24331003,0.1340231,-0.5581294,-0.443017,2.0,-0.18711483,14.5458
2018-05-04 12:00:00,-0.40255976,-0.5316629,0.092152625,0.1340231,-0.5581294,-0.44297725,2.0,0.24393694,14.5253
2018-05-04 13:00:00,-0.3875723,-0.34568405,-0.6679974,0.1340231,-0.5581294,-0.44307333,2.0,-0.047221906,14.4552
2018-05-04 14:00:00,-0.4170666,-0.7595716,-1.1564165,0.1340231,-0.5581294,-0.4433467,2.0,0.30845377,14.4634
2018-05-04 15:00:00,-0.31420788,-0.45666534,-0.011455464,0.1340231,-0.56315166,-0.44404003,2.0,-0.19463165,14.4502
2018-05-04 16:00:00,-0.37975082,-0.76529527,-1.0452749,0.1340231,-0.56315166,-0.44437832,2.0,-0.38452467,14.3075
2018-05-04 17:00:00,-0.42226633,-0.67539525,-1.7557102,0.1340231,-0.56315166,-0.44391304,2.0,-0.34197018,14.39
2018-05-04 18:00:00,-0.44101164,-0.7260154,-1.03707,0.1340231,-0.5581294,-0.4440894,2.0,0.23032075,14.3486
2018-05-04 19:00:00,-0.442104,-0.69920874,-1.0118936,0.1340231,-0.56315166,-0.44371015,2.0,0.1397735,14.3782
2018-05-04 20:00:00,-0.42667958,-0.887002,-0.2395916,0.1340231,-0.5581294,-0.4435234,2.0,-0.107929885,14.3742
2018-05-04 21:00:00,-0.44240987,-1.0467173,-2.04501,0.1340231,-0.5581294,-0.44363254,2.0,-0.075512126,14.3924
2018-05-04 22:00:00,-0.4180716,-0.643894,-0.6759131,0.1340231,-0.1943386,-0.4437949,2.0,-0.04649642,14.3925
2018-05-04 23:00:00,-0.42576197,-0.607219,-1.082501,0.1340231,-0.5581294,-0.4438959,2.0,-0.059411954,14.375
2018-05-05 00:00:00,-0.43620515,-0.969162,-2.436479,0.1340231,-0.56315166,-0.44370022,2.0,0.095818795,14.3621
2018-05-05 01:00:00,-0.43419516,-0.571761,-0.8117494,0.1340231,-0.56315166,-0.4436477,2.0,-1.4292043,14.4249
2018-05-05 02:00:00,-0.33151123,-0.3042003,-0.86320245,0.1340231,-0.56315166,-0.44331568,2.0,-0.29259345,14.5001
2018-05-05 03:00:00,-0.3891453,-0.35357818,-0.88802284,0.1340231,-0.56315166,-0.44438323,2.0,0.17130998,14.3807
2018-05-05 04:00:00,-0.39884567,-0.49598902,-0.96680313,0.1340231,-0.56315166,-0.4443241,2.0,0.59035504,14.2752
2018-05-05 05:00:00,-0.3976222,-0.61683,-1.7466158,0.1340231,-0.5581294,-0.44419333,2.0,-0.664549,14.271
2018-05-05 06:00:00,-0.42204788,-0.9149912,-0.84611547,0.1340231,-0.56315166,-0.44430766,2.0,-0.52113897,14.3111
2018-05-05 07:00:00,-0.44476944,-0.8595948,-1.9407629,0.1340231,-0.56315166,-0.4442557,2.0,0.504701,14.3162
2018-05-05 08:00:00,-0.42095548,-0.5587475,-0.809956,0.1340231,-0.5581294,-0.44385746,2.0,-0.07234769,14.3143
2018-05-05 09:00:00,-0.41833377,-0.90217364,-0.8552226,0.1340231,-0.5581294,-0.44388527,2.0,0.095073104,14.3454
2018-05-05 10:00:00,-0.37787193,-0.49966767,-0.81662256,0.1340231,-0.5581294,-0.4433018,2.0,0.55762225,14.4197
2018-05-05 11:00:00,-0.39792806,-0.46333462,-1.0445936,0.1340231,-0.56315166,-0.44313654,2.0,0.032175995,14.45
2018-05-05 12:00:00,-0.40649235,-0.88409805,-1.300165,0.1340231,-0.56315166,-0.44299394,2.0,-1.002856,14.5
2018-05-05 13:00:00,-0.3364488,-0.3600707,-0.6899043,0.1340231,-0.5581294,-0.44355175,2.0,0.09594744,14.4699
2018-05-05 14:00:00,-0.39819023,-0.77050704,-2.0565126,0.1340231,-0.56315166,-0.4436957,2.0,-0.23722132,14.2721
2018-05-05 15:00:00,-0.39705417,-1.07387,-1.6127309,0.1340231,-0.5581294,-0.44323766,2.0,-0.32236367,14.4688
2018-05-05 16:00:00,-0.40338996,-1.1894131,-1.8265467,0.1340231,-0.56315166,-0.44347498,2.0,-0.25619537,14.47
2018-05-05 17:00:00,-0.42982563,-1.6670675,-1.3493974,0.1340231,-0.56315166,-0.4431187,2.0,-0.2684939,14.4587
2018-05-05 18:00:00,-0.41392055,-0.62825483,-0.5539254,0.1340231,-0.56315166,-0.44359115,2.0,0.14416796,14.4399
2018-05-05 19:00:00,-0.44568703,-1.1193093,-1.5977125,0.1340231,-0.5581294,-0.4436063,2.0,0.08053985,14.4157
2018-05-05 20:00:00,-0.41732877,-0.7220837,-0.9880063,0.1340231,-0.56315166,-0.4438593,2.0,0.13995327,14.3802
2018-05-05 21:00:00,-0.42580566,-0.69060147,-0.6678521,0.1340231,-0.5581294,-0.44373477,2.0,-0.49345744,14.3872
2018-05-05 22:00:00,-0.4367295,-0.795223,-1.0092393,0.1340231,-0.56315166,-0.44352025,2.0,-0.08426589,14.4207
2018-05-05 23:00:00,-0.43078694,-0.71502143,-1.5859956,0.1340231,-0.56315166,-0.4433851,2.0,0.01993964,14.4295
2018-05-06 00:00:00,-0.40675452,-0.85232013,-1.2114741,0.1340231,-0.5581294,-0.44285625,2.0,-0.8598529,14.444
2018-05-06 01:00:00,-0.3939955,-0.7542003,-0.7796067,0.1340231,-0.56315166,-0.44289163,2.0,-0.17420448,14.5596
2018-05-06 02:00:00,-0.41571206,-0.85908777,-0.91816974,0.1340231,-0.5581294,-0.44270217,2.0,0.21091664,14.5781
2018-05-06 03:00:00,-0.4114736,-0.75516385,-1.2341341,0.1340231,-0.5581294,-0.44250587,2.0,2.9673357,14.4899
2018-05-06 04:00:00,-0.29214174,-0.3028718,-0.34537482,0.1340231,-0.5581294,-0.44099468,2.0,-0.13225245,14.6314
2018-05-06 05:00:00,-0.33771595,-0.10182572,0.7207931,0.1340231,-0.56315166,-0.44244382,2.0,-0.13045403,14.6698
2018-05-06 06:00:00,-0.27837774,-0.0282268,-0.36763328,0.1340231,-0.56315166,-0.4435517,2.0,0.15474562,14.4717
2018-05-06 07:00:00,-0.3448383,-0.34145984,-0.8818221,0.1340231,-0.56315166,-0.44170126,2.0,-0.6113726,14.61
2018-05-06 08:00:00,-0.3542328,-0.21837193,0.17614347,0.1340231,-0.5581294,-0.44264108,2.0,-0.16229002,14.7843
2018-05-06 09:00:00,-0.36987567,-0.22816862,-0.8572269,0.1340231,-0.5581294,-0.44375232,2.0,-0.47196382,14.4799
2018-05-06 10:00:00,-0.40159845,-0.3430397,-0.90657264,0.1340231,-0.5581294,-0.44383624,2.0,-0.2913228,14.2829
2018-05-06 11:00:00,-0.35794687,-0.29668728,-0.33431217,0.1340231,-0.5581294,-0.44446436,2.0,-1.0849148,14.3633
2018-05-06 12:00:00,-0.24010065,0.078435324,0.5605008,0.1340231,-0.5581294,-0.4471486,2.0,0.09004265,14.1586
2018-05-06 13:00:00,-0.36830264,-0.48809442,-0.17093405,0.1340231,-0.5581294,-0.44761163,2.0,-0.11058201,13.8389
2018-05-06 14:00:00,-0.40557474,-0.53580195,-0.6381612,0.1340231,-0.5581294,-0.44774738,2.0,-0.21077418,13.8101
2018-05-06 15:00:00,-0.38748488,-0.43791062,0.203326,0.1340231,-0.5581294,-0.44815278,2.0,-0.9652997,13.8325
2018-05-06 16:00:00,-0.39823392,-0.8483542,-1.2810038,0.1340231,-0.5581294,-0.44782412,2.0,0.45875454,13.73
2018-05-06 17:00:00,-0.38503796,-0.5720886,-1.0735201,0.1340231,-0.5581294,-0.44662726,2.0,-0.1389206,13.8742
2018-05-06 18:00:00,-0.40413278,-0.32021776,-0.20091672,0.1340231,-0.56315166,-0.4469485,2.0,-0.20317267,13.9906
2018-05-06 19:00:00,-0.43166083,-0.60431343,-1.1478983,0.1340231,-0.1943386,-0.44757557,2.0,-0.091543764,13.854
2018-05-06 20:00:00,-0.40841493,-0.4737573,-0.664954,0.1340231,-0.5581294,-0.44757017,2.0,-0.21445367,13.8331
2018-05-06 21:00:00,-0.43056846,-0.46369532,-1.1212183,0.1340231,-0.56315166,-0.4476381,2.0,1.0948703,13.8398
2018-05-06 22:00:00,-0.40369585,-0.5778968,-0.6210378,0.1340231,-0.5581294,-0.4466862,2.0,-0.24731983,13.8941
2018-05-06 23:00:00,-0.4526783,-0.57708925,-0.6539686,0.1340231,0.018465195,-0.4465534,2.0,0.18802007,14.0311
2018-05-07 00:00:00,-0.35292193,-0.48862982,0.17975152,0.1340231,-0.5581294,-0.44711876,2.0,-1.1762626,13.9993
2018-05-07 01:00:00,-0.24787842,0.014210838,0.3941996,0.1340231,-0.5581294,-0.44981924,2.0,-0.14905095,13.762
2018-05-07 02:00:00,-0.3697446,-0.4198988,0.07337081,0.1340231,-0.5581294,-0.45127016,2.0,-0.55408674,13.4112
2018-05-07 03:00:00,-0.40640494,-0.39994058,-0.47164267,0.1340231,-0.5581294,-0.4515438,2.0,0.8012169,13.336
2018-05-07 04:00:00,-0.40050608,-0.43055505,-1.0550673,0.1340231,-0.5581294,-0.4506588,2.0,-1.4915606,13.4419
2018-05-07 05:00:00,-0.41396424,-0.35313788,-0.1871655,0.1340231,-0.5581294,-0.45177662,2.0,0.3852546,13.3256
2018-05-07 06:00:00,-0.4330591,-0.5911274,-1.4249905,0.1340231,-0.5581294,-0.45143765,2.0,-0.02696404,13.2936
2018-05-07 07:00:00,-0.38311535,-0.49086046,-1.0188111,0.1340231,-0.5581294,-0.45107734,2.0,-0.16763867,13.37
2018-05-07 08:00:00,-0.371405,-0.13859369,-0.33036557,0.1340231,-0.5581294,-0.45053867,2.0,-0.56246936,13.3995
2018-05-07 09:00:00,-0.35807794,-0.058009718,-1.2736326,0.1340231,-0.5581294,-0.45066154,2.0,0.21930382,13.5799
2018-05-07 10:00:00,-0.39893305,-0.38172966,-0.84633565,0.1340231,-0.1943386,-0.45171198,2.0,-0.42396855,13.2799
2018-05-07 11:00:00,-0.4272913,-0.5767933,-1.7864567,0.1340231,-0.19684373,-0.45123497,2.0,0.5166303,13.3
2018-05-07 12:00:00,-0.41649857,-0.49906278,-1.476524,0.1340231,-0.5581294,-0.4505806,2.0,-0.63406485,13.3899
2018-05-07 13:00:00,-0.41750357,-0.29328653,-0.27179173,0.1340231,-0.56315166,-0.45097134,2.0,-3.032725,13.4513
2018-05-07 14:00:00,-0.32849625,-0.2792525,-0.3654342,0.1340231,-0.56315166,-0.45261014,2.0,1.2737298,13.2398
2018-05-07 15:00:00,-0.41645488,-0.3302395,-0.51819533,0.1340231,-0.56315166,-0.45144758,2.0,0.60048604,13.23
2018-05-07 16:00:00,-0.42501915,-0.46766758,-0.8477881,0.1340231,-0.5581294,-0.45069042,2.0,0.75954354,13.3687
2018-05-07 17:00:00,-0.4180279,-0.57471174,-0.81162363,0.1340231,-0.56315166,-0.45049676,2.0,0.5876953,13.4001
2018-05-07 18:00:00,-0.41645488,-0.58984005,-1.7058471,0.1340231,-0.5581294,-0.45001128,2.0,0.4970779,13.4201
2018-05-07 19:00:00,-0.3900629,-0.44932926,-1.5484496,0.1340231,-0.56315166,-0.44871053,2.0,-1.5963588,13.59
2018-05-07 20:00:00,-0.41584313,-0.69414985,-1.2985901,0.1340231,-0.5581294,-0.44865626,2.0,-0.19254254,13.7633
2018-05-07 21:00:00,-0.4255435,-0.58253056,-0.6919057,0.1340231,-0.5581294,-0.44831264,2.0,-0.6588589,13.762
2018-05-07 22:00:00,-0.38202298,-0.3294507,-1.0257753,0.1340231,-0.5581294,-0.44947255,2.0,0.052906185,13.6879
2018-05-07 23:00:00,-0.380013,-0.40587837,-0.9342476,0.1340231,-0.5581294,-0.44932702,2.0,0.5538428,13.5087
2018-05-08 00:00:00,-0.37608042,-0.2502326,-0.48721123,0.1340231,-0.5581294,-0.44834054,2.0,1.4925814,13.7191
2018-05-08 01:00:00,-0.39417025,-0.35324916,-1.0925673,0.1340231,-0.5581294,-0.4476416,2.0,0.11748923,13.7589
2018-05-08 02:00:00,-0.41505662,-0.75590324,-0.7219884,0.1340231,-0.5581294,-0.44717455,2.0,-0.51783043,13.8709
2018-05-08 03:00:00,-0.42864585,-0.72404623,-1.4783659,0.1340231,-0.5581294,-0.44742903,2.0,-0.08446766,13.896
2018-05-08 04:00:00,-0.4421477,-0.810539,-1.3842331,0.1340231,-0.5581294,-0.44739386,2.0,-1.1710124,13.8774
2018-05-08 05:00:00,-0.36157358,-0.37042958,-0.33520973,0.1340231,-0.56315166,-0.44799438,2.0,-0.1939365,13.8945
2018-05-08 06:00:00,-0.37468216,-0.32721958,-0.022441763,0.1340231,-0.56315166,-0.44920674,2.0,0.16548225,13.675
2018-05-08 07:00:00,-0.43550602,-0.6424345,-1.2933375,0.1340231,-0.5581294,-0.44932157,2.0,-0.0484493,13.5817
2018-05-08 08:00:00,-0.42965084,-0.82771784,-1.6984438,0.1340231,-0.5581294,-0.44899338,2.0,-2.2483926,13.6332
2018-05-08 09:00:00,-0.36620528,-0.26161483,0.450907,0.1340231,-0.5581294,-0.4504966,2.0,0.080840565,13.6648
2018-05-08 10:00:00,-0.42772827,-0.57596654,-0.3603512,0.1340231,-0.56315166,-0.4506949,2.0,-0.46155408,13.3658
2018-05-08 11:00:00,-0.40727887,-0.26445672,-0.26228952,0.1340231,-0.19684373,-0.45104864,2.0,-0.48544917,13.4349
2018-05-08 12:00:00,-0.3455811,-0.1765949,-0.62331265,0.1340231,-0.56315166,-0.45237252,2.0,1.1950463,13.2523
2018-05-08 13:00:00,-0.4272913,-0.46126178,-0.3697513,0.1340231,-0.5581294,-0.45221433,2.0,1.3991532,13.2
2018-05-08 14:00:00,-0.42777196,-0.6035709,-1.2680099,0.1340231,-0.5581294,-0.45209932,2.0,0.22117028,13.1501
2018-05-08 15:00:00,-0.43900165,-0.6826288,-0.8776148,0.1340231,-0.5581294,-0.45200887,2.0,0.3537357,13.1978
2018-05-08 16:00:00,-0.44245356,-0.6782837,-1.4085811,0.1340231,-0.56315166,-0.45205763,2.0,0.51470536,13.27
2018-05-08 17:00:00,-0.44555596,-0.66953677,-1.119846,0.1340231,-0.56315166,-0.45193362,2.0,-0.46408075,13.1582
2018-05-08 18:00:00,-0.4087645,-0.39939597,-0.9824309,0.1340231,-0.5581294,-0.45158428,2.0,0.071744844,13.2437
2018-05-08 19:00:00,-0.44005033,-0.6222165,-0.9437297,0.1340231,-0.56315166,-0.45074454,2.0,0.117918,13.3996
2018-05-08 20:00:00,-0.43039367,-0.6604271,-0.68006563,0.1340231,-0.5581294,-0.45110998,2.0,-0.5511909,13.403
2018-05-08 21:00:00,-0.4303063,-0.46378618,-1.6152451,0.1340231,-0.1943386,-0.4515331,2.0,0.07848715,13.2639
2018-05-08 22:00:00,-0.43436995,-0.97213364,-2.1782618,0.1340231,-0.56315166,-0.45087212,2.0,1.1605682,13.3307
2018-05-08 23:00:00,-0.38997552,-0.5660861,-1.6850693,0.1340231,-0.5581294,-0.44999304,2.0,0.02810903,13.3978
2018-05-09 00:00:00,-0.38665468,-0.51907605,-0.81251377,0.1340231,-0.56315166,-0.44993916,2.0,0.66815895,13.5
2018-05-09 01:00:00,-0.43235996,-0.59317636,-0.8573829,0.1340231,-0.56315166,-0.44988188,2.0,-0.33275542,13.5442
2018-05-09 02:00:00,-0.4087645,-0.3798404,-0.19684348,0.1340231,-0.5581294,-0.45110005,2.0,-1.6073185,13.53
2018-05-09 03:00:00,-0.36808416,-0.14354767,-0.3443781,0.1340231,-0.5581294,-0.45249107,2.0,-1.2783072,13.13
2018-05-09 04:00:00,-0.40133628,-0.3935386,-0.22026585,0.1340231,-0.5581294,-0.4528417,2.0,-0.27006483,13.1936
2018-05-09 05:00:00,-0.432928,-0.5723646,-0.72225624,0.1340231,-0.5581294,-0.45234406,2.0,1.7336943,13.2014
2018-05-09 06:00:00,-0.4208681,-0.279743,-0.40092984,0.1340231,-0.5581294,-0.45138437,2.0,-0.00059343316,13.1703
2018-05-09 07:00:00,-0.42764086,-0.6082977,-0.497268,0.1340231,-0.56315166,-0.45179653,2.0,-0.1871125,13.3197
2018-05-09 08:00:00,-0.41453227,-0.7982393,-0.980581,0.1340231,-0.5581294,-0.45165676,2.0,-0.47641262,13.2135
2018-05-09 09:00:00,-0.422747,-0.5386232,-1.721572,0.1340231,-0.56315166,-0.45112595,2.0,-0.14889209,13.3184
2018-05-09 10:00:00,-0.35978207,-0.52037257,-1.1181957,0.1340231,-0.5581294,-0.44974336,2.0,-0.6232791,13.4079
2018-05-09 11:00:00,-0.32574344,-0.18055369,-0.008462376,0.1340231,-0.56315166,-0.44734454,2.0,-0.27448484,13.9
2018-05-09 12:00:00,-0.37289065,-0.15272364,-0.59185034,0.1340231,-0.19684373,-0.44695702,2.0,1.1354911,13.8145
2018-05-09 13:00:00,-0.40435126,-0.31853712,-0.6714391,0.1340231,-0.5581294,-0.44634226,2.0,-0.62475723,13.9852
2018-05-09 14:00:00,-0.4067982,-0.4552352,0.25636247,0.1340231,-0.5581294,-0.44742507,2.0,0.24914657,13.9874
2018-05-09 15:00:00,-0.39674827,-0.49873215,-1.179472,0.1340231,-0.56315166,-0.44643667,2.0,0.5372859,13.9668
2018-05-09 16:00:00,-0.3630155,-0.45780107,-1.5479536,0.1340231,-0.5581294,-0.44503662,2.0,-0.6572136,14.0505
2018-05-09 17:00:00,-0.36170465,-0.4395191,-1.2107532,0.1340231,-0.5581294,-0.44357783,2.0,1.0825254,14.3019
2018-05-09 18:00:00,-0.39176702,-0.5198228,-1.8532276,0.1340231,-0.5581294,-0.44333124,2.0,0.5067147,14.3407
2018-05-09 19:00:00,-0.32731646,-0.37694553,-1.5716796,0.1340231,-0.5581294,-0.4422837,2.0,0.40428683,14.5146
2018-05-09 20:00:00,-0.35637385,-0.11750053,0.008789166,0.1340231,-0.5581294,-0.44260067,2.0,1.4720228,14.5708
2018-05-09 21:00:00,-0.39622393,-0.3050635,-0.73416996,0.1340231,-0.5581294,-0.44293466,2.0,-0.107647374,14.4007
2018-05-09 22:00:00,-0.3966172,-0.45456874,-1.1392896,0.1340231,-0.56315166,-0.44204095,2.0,0.63886267,14.525
2018-05-09 23:00:00,-0.37105545,-0.26868424,-0.6114715,0.1340231,-0.56315166,-0.4416264,2.0,1.136057,14.7594
2018-05-10 00:00:00,-0.36463225,-0.34653142,-0.80994624,0.1340231,-0.5581294,-0.44116879,2.0,0.09773531,14.6266
2018-05-10 01:00:00,-0.416149,-0.4239242,-0.2886905,0.1340231,-0.5581294,-0.44090965,2.0,2.2731407,14.6748
2018-05-10 02:00:00,-0.36353984,-0.36706018,-0.80861396,0.1340231,-0.56315166,-0.43987507,2.0,-1.3420424,14.8154
2018-05-10 03:00:00,-0.38564968,-0.1991109,-0.5689633,0.1340231,-0.5581294,-0.44135097,2.0,-1.8272897,14.92
2018-05-10 04:00:00,-0.39631134,-0.23939386,-0.63017213,0.1340231,-0.5581294,-0.4431203,2.0,-0.7085614,14.5656
2018-05-10 05:00:00,-0.4095947,-0.27102867,-0.46472192,0.1340231,-0.1943386,-0.44330359,2.0,-0.9173492,14.505
2018-05-10 06:00:00,-0.41103664,-0.31280634,0.07405264,0.1340231,-0.56315166,-0.44432765,2.0,0.32406202,14.355
2018-05-10 07:00:00,-0.42143613,-0.29141816,-0.9362372,0.1340231,-0.56315166,-0.4438281,2.0,0.7142538,14.2901
2018-05-10 08:00:00,-0.4327532,-0.5586395,-1.1656073,0.1340231,-0.5581294,-0.44353613,2.0,0.20163648,14.3739
2018-05-10 09:00:00,-0.44546854,-0.62217635,-1.2676426,0.1340231,-0.5581294,-0.4440808,2.0,0.013158266,14.3735
2018-05-10 10:00:00,-0.38717902,-0.3864958,-0.16767167,0.1340231,-0.56315166,-0.4445738,2.0,-1.2605381,14.2517
2018-05-10 11:00:00,-0.43790928,-0.42865756,-1.4072841,0.1340231,-0.56315166,-0.444999,2.0,-0.20213486,14.274
2018-05-10 12:00:00,-0.42217895,-0.4080495,-0.8839123,0.1340231,-0.56315166,-0.44508332,2.0,1.3376707,14.1905
2018-05-10 13:00:00,-0.40828386,-0.6473525,-0.2550329,0.1340231,-0.5581294,-0.4440901,2.0,-0.016819902,14.266
2018-05-10 14:00:00,-0.43838993,-0.67102516,-1.6552743,0.1340231,-0.5581294,-0.44407088,2.0,0.18280357,14.3221
