date,Count,HL,OC,upper_shadow,lower_shadow,VWAP,Target,Open
2020-06-21 08:00:00,28591.0,2.856052,-0.1781016,2.5962307,0.39565152,9366.19,0.23268901,9369.104
2020-06-21 09:00:00,24256.0,2.8277774,-0.2036273,2.778795,1.2375814,9370.271,0.2311279,9362.278
2020-06-21 10:00:00,38926.0,2.8872218,-0.39816654,2.82537,1.243231,9349.844,-0.112819545,9366.385
2020-06-21 11:00:00,24410.0,2.6639338,-0.19068445,2.4495392,1.2221657,9351.004,0.8696106,9352.118
2020-06-21 12:00:00,23694.0,2.8039873,-0.30327797,2.7679393,1.3057429,9350.863,0.8573284,9356.748
2020-06-21 13:00:00,36269.0,2.8268151,-0.1436266,2.5387683,1.2701883,9342.799,0.01546724,9345.756
2020-06-21 14:00:00,29702.0,2.7773392,-0.21574733,2.5629942,1.1968184,9347.226,-0.23588374,9348.806
2020-06-21 15:00:00,44088.0,2.9339626,-0.05575895,2.9276457,1.4302365,9359.901,-0.47021273,9350.695
2020-06-21 16:00:00,43736.0,3.1487758,0.035779133,2.866544,1.4816933,9361.788,-0.51591897,9372.472
2020-06-21 17:00:00,28468.0,3.1579602,-0.12307533,2.8252544,1.8378799,9352.274,-0.11882213,9363.132
2020-06-21 18:00:00,46043.0,3.239346,0.24878494,2.8868935,1.9193324,9326.548,-0.3277729,9343.413
2020-06-21 19:00:00,34297.0,3.1590478,0.2251556,2.7065518,1.7740251,9332.493,0.06713762,9311.781
2020-06-21 20:00:00,30487.0,3.133916,0.049240064,2.9403186,1.929311,9331.646,0.4398789,9348.637
2020-06-21 21:00:00,22354.0,3.0414624,-0.15567645,2.501692,1.7712046,9328.351,0.086452916,9318.562
2020-06-21 22:00:00,45623.0,3.0358539,0.15920599,2.6330404,1.6766584,9308.309,-0.9476504,9330.411
2020-06-21 23:00:00,32945.0,2.9965112,0.01216283,2.434247,1.838346,9295.119,0.0963194,9308.406
2020-06-22 00:00:00,37938.0,2.9780235,0.15698148,2.6747546,1.3287625,9312.159,0.10286809,9292.176
2020-06-22 01:00:00,54358.0,3.0864727,-0.05594332,3.04587,1.9810015,9340.105,-1.2234162,9319.726
2020-06-22 02:00:00,48574.0,3.0876586,0.12047995,2.7075293,1.7280886,9375.466,-0.51114017,9387.19
2020-06-22 03:00:00,38893.0,3.049215,-0.21448372,3.5283117,1.9607273,9377.968,-0.19260272,9382.237
2020-06-22 04:00:00,61441.0,3.2024167,0.124926195,3.2672195,1.7705398,9393.48,0.5405548,9385.03
2020-06-22 05:00:00,70998.0,3.2241516,0.16190659,3.357074,1.6366045,9428.463,0.023954276,9409.961
2020-06-22 06:00:00,42911.0,3.1536026,0.06583639,2.8668776,1.2012347,9415.42,-0.2717138,9417.979
2020-06-22 07:00:00,42374.0,3.1012416,-0.1541206,2.8925936,1.2701883,9423.6,-0.19680539,9416.142
2020-06-22 08:00:00,44868.0,3.0999057,-0.1740017,2.977799,1.379435,9418.527,-1.02566,9420.452
2020-06-22 09:00:00,39619.0,2.9193301,-0.124589995,3.204119,1.2873154,9421.188,0.38155678,9430.21
2020-06-22 10:00:00,42319.0,2.9454877,-0.3155034,2.8752296,0.9068715,9427.49,0.37521,9419.135
2020-06-22 11:00:00,62593.0,2.9511669,-0.18029475,2.9902484,0.8945722,9438.625,-1.033964,9435.327
2020-06-22 12:00:00,78940.0,2.918487,0.26262093,3.578515,0.9969342,9473.377,-0.9059319,9459.608
2020-06-22 13:00:00,70983.0,2.993873,0.047520015,3.6809132,1.2605451,9477.707,0.6231893,9496.753
2020-06-22 14:00:00,52692.0,2.8544352,0.05851514,2.878474,1.0567317,9470.033,0.18488578,9467.555
2020-06-22 15:00:00,58192.0,2.631335,-0.11367238,2.6019661,0.9329481,9477.584,0.4118652,9462.93
2020-06-22 16:00:00,141835.0,3.0281522,0.757151,3.5144272,1.0218465,9545.4,-1.2056336,9494.243
2020-06-22 17:00:00,74654.0,2.9391243,0.26460552,3.6042976,1.2786525,9583.396,-0.5757551,9589.487
2020-06-22 18:00:00,42201.0,2.9697595,-0.01796287,3.7380881,1.3759875,9586.891,-0.35252178,9593.981
2020-06-22 19:00:00,45916.0,2.9718378,0.07366047,2.8524437,1.236731,9573.112,0.08207381,9584.595
2020-06-22 20:00:00,64679.0,3.162831,0.24377897,3.561024,1.2756574,9598.948,2.1601267,9565.275
2020-06-22 21:00:00,149077.0,3.3139534,0.6127472,3.8686955,1.090769,9691.887,-1.0513161,9642.765
2020-06-22 22:00:00,63178.0,2.7245088,0.2928236,2.8734653,0.9587364,9665.311,-0.69508827,9689.761
2020-06-22 23:00:00,45197.0,2.6421864,0.1458556,2.8415654,0.9721245,9679.317,-0.2894423,9680.271
2020-06-23 00:00:00,58535.0,2.777157,0.1507897,2.846736,0.69412327,9688.75,0.41355512,9688.469
2020-06-23 01:00:00,77470.0,2.8822732,0.3001636,3.0688248,0.91629076,9641.837,-0.5243994,9663.254
2020-06-23 02:00:00,47202.0,2.8502786,-0.05788483,2.9522212,1.0940446,9644.625,-0.49219728,9645.356
2020-06-23 03:00:00,37496.0,2.8498347,-0.025882611,2.90641,1.3555533,9641.979,-0.73188084,9643.869
2020-06-23 04:00:00,35316.0,2.9063268,-0.06075577,2.6834667,1.2056316,9637.589,-0.40558547,9655.251
2020-06-23 05:00:00,33834.0,2.8613622,-0.062152073,2.753922,0.8538334,9630.857,-0.2819429,9628.607
2020-06-23 06:00:00,30267.0,2.9975367,-0.19701385,2.9648905,1.5728388,9627.579,-0.941148,9624.728
2020-06-23 07:00:00,48050.0,2.7171736,0.032207437,2.803242,0.75147134,9641.489,-0.96068263,9633.707
2020-06-23 08:00:00,78542.0,3.1424172,0.31517154,2.9580183,1.3300546,9622.8545,0.1163904,9663.531
2020-06-23 09:00:00,49661.0,3.0318565,0.2520568,2.8746233,0.90844756,9603.798,-0.10805032,9609.986
2020-06-23 10:00:00,45753.0,2.8954773,-0.06495609,2.9544117,1.2218779,9596.479,0.18616658,9606.772
2020-06-23 11:00:00,48617.0,2.8759966,0.09046004,2.7114298,0.71822083,9618.732,-0.4664506,9588.8545
2020-06-23 12:00:00,55818.0,2.8981059,0.105834596,2.9084368,1.0351149,9635.354,0.17728356,9635.058
2020-06-23 13:00:00,54983.0,2.8260198,0.09013612,2.6838002,1.0648454,9634.265,-1.174152,9634.661
2020-06-23 14:00:00,66674.0,2.7341309,0.2569516,2.6687462,0.8973627,9649.276,-0.3440669,9640.197
2020-06-23 15:00:00,69596.0,2.6179228,0.31815216,2.7569644,0.685796,9665.916,0.1799752,9642.483
2020-06-23 16:00:00,66940.0,2.7686014,0.11629628,2.6387086,1.1214613,9670.703,-1.5184305,9692.6045
2020-06-23 17:00:00,48101.0,2.7057126,-0.09447705,3.5113122,0.8748175,9655.635,-0.4856075,9663.036
2020-06-23 18:00:00,46765.0,3.0866623,0.075041465,3.6190405,1.1834512,9662.918,-0.49047497,9665.843
2020-06-23 19:00:00,33569.0,3.042065,-0.2119581,2.8139575,1.0986123,9659.236,0.17318498,9657.324
2020-06-23 20:00:00,31245.0,3.014893,-0.13120718,2.9898067,0.8370615,9650.27,-0.118321046,9646.118
2020-06-23 21:00:00,37010.0,3.090195,-0.04696882,3.0715895,1.2389967,9634.698,-0.090377755,9629.704
2020-06-23 22:00:00,43112.0,3.0814164,-0.20920499,3.0091188,0.9504657,9633.015,-0.18704768,9646.186
2020-06-23 23:00:00,32198.0,3.0586953,0.046254624,2.8117883,1.3012342,9612.817,0.48720697,9613.031
2020-06-24 00:00:00,36029.0,3.0322804,-0.043277122,2.8653767,0.65887517,9630.221,-0.3319472,9624.994
2020-06-24 01:00:00,26962.0,3.0245428,-0.1445482,2.9055018,0.80133575,9630.319,-0.6062564,9627.197
2020-06-24 02:00:00,28472.0,3.1141596,-0.28062135,2.9502811,1.0485518,9647.346,-0.6016351,9648.77
2020-06-24 03:00:00,23699.0,3.151753,-0.19879767,3.033581,1.4025195,9649.927,0.17866719,9660.031
2020-06-24 04:00:00,33810.0,3.1497614,-0.37418026,3.0611706,1.5626575,9650.641,-0.21237972,9646.148
2020-06-24 05:00:00,38182.0,3.2321203,-0.11052819,3.0933037,0.5404603,9647.937,-0.7343439,9654.244
2020-06-24 06:00:00,36543.0,3.2973986,-0.15575339,3.194239,1.2926917,9656.155,0.75137144,9647.8
2020-06-24 07:00:00,122024.0,3.530847,0.28081888,3.49633,1.8824128,9603.485,0.7959423,9658.361
2020-06-24 08:00:00,72862.0,3.4807842,0.3780576,3.0268826,2.1318755,9527.6875,0.293775,9506.969
2020-06-24 09:00:00,58537.0,3.3582227,0.34329122,3.443456,1.8350784,9512.111,0.38146704,9517.197
2020-06-24 10:00:00,123780.0,3.292762,0.09358163,3.1235774,1.8804784,9462.78,-0.023540033,9522.087
2020-06-24 11:00:00,97825.0,3.4961603,0.38960522,3.3891459,2.162784,9375.157,0.04437934,9371.47
2020-06-24 12:00:00,82754.0,3.4313693,0.3859556,3.0939236,2.2823625,9366.993,1.1871119,9326.371
2020-06-24 13:00:00,80861.0,3.218843,0.06874805,2.928116,1.8819667,9396.56,0.848605,9387.661
2020-06-24 14:00:00,91020.0,3.4164274,0.4403811,3.022091,2.2414782,9332.989,0.9768152,9344.824
2020-06-24 15:00:00,151627.0,3.5356534,0.56481683,3.1860378,2.2783685,9287.329,-0.4098533,9292.488
2020-06-24 16:00:00,92910.0,3.2487836,0.5852997,3.2928302,2.0277114,9285.396,-0.276002,9244.852
2020-06-24 17:00:00,43650.0,3.1469123,0.20988011,2.7206657,1.9834231,9297.536,0.75804335,9299.626
2020-06-24 18:00:00,39406.0,2.9598777,0.21335316,2.6709783,1.6729994,9313.846,-0.32118195,9301.047
2020-06-24 19:00:00,42477.0,3.042037,0.070869,2.8222969,1.6682227,9315.404,0.06758683,9309.723
2020-06-24 20:00:00,31104.0,2.9378984,-0.109643884,2.5803056,1.456751,9307.209,-1.9209865,9295.691
2020-06-24 21:00:00,52393.0,3.2764223,0.090048485,2.81799,2.088555,9267.426,0.3850435,9294.536
2020-06-24 22:00:00,34705.0,3.1579783,0.1261336,2.891998,1.9327096,9278.137,0.6034444,9269.617
2020-06-24 23:00:00,49625.0,3.248923,0.010747953,3.3641255,1.8482395,9302.457,-0.3915676,9295.663
2020-06-25 00:00:00,47932.0,3.3258524,0.11446537,3.1128206,1.9324268,9276.737,0.40320265,9294.392
2020-06-25 01:00:00,32135.0,3.2282612,-0.127347,2.8928642,2.145223,9284.462,0.07040839,9265.093
2020-06-25 02:00:00,53699.0,3.198756,0.19475864,2.6228838,2.0380702,9258.6045,-3.3758426,9274.241
2020-06-25 03:00:00,234958.0,3.6520793,0.62687683,3.190629,2.0817583,9110.423,0.8888521,9247.697
2020-06-25 04:00:00,78096.0,3.2905195,0.42361218,2.9208276,2.0909715,9119.043,0.09809316,9092.358
2020-06-25 05:00:00,66371.0,3.1272218,0.40000612,2.7842996,1.9947801,9148.912,0.10006315,9112.9375
2020-06-25 06:00:00,44503.0,3.049735,-0.08565549,2.7664666,1.8742032,9180.48,0.19530727,9175.693
2020-06-25 07:00:00,40881.0,3.2312436,0.14443783,2.8949728,2.0050893,9165.545,0.21024281,9182.339
2020-06-25 08:00:00,103886.0,3.248946,0.72034055,3.4286492,1.5417695,9277.485,-0.78605753,9170.794
2020-06-25 09:00:00,48509.0,3.2246444,0.09746463,2.9354556,1.8462378,9282.409,0.2834417,9299.024
2020-06-25 10:00:00,42515.0,3.0288732,0.1474786,4.280997,1.5465647,9264.692,-0.32342064,9251.886
2020-06-25 11:00:00,36876.0,2.898003,-0.0072653955,2.466758,1.7155209,9269.698,1.681379,9266.906
2020-06-25 12:00:00,81613.0,3.1086967,0.43048012,3.6377404,1.7992185,9200.358,1.8714832,9255.836
2020-06-25 13:00:00,53321.0,3.0125768,0.48885062,2.6648111,1.654501,9210.816,0.8811983,9182.108
2020-06-25 14:00:00,57370.0,3.0433433,0.35487324,2.7860475,1.5068946,9240.98,-0.6031984,9191.528
2020-06-25 15:00:00,44993.0,3.0705378,0.1149727,2.9658468,1.5511299,9232.959,-0.6245927,9250.6045
2020-06-25 16:00:00,61159.0,2.943821,0.41575703,3.0707746,1.5762769,9255.495,0.1901362,9234.055
2020-06-25 17:00:00,38228.0,2.8177612,0.118837975,2.559375,1.203289,9277.4795,-0.22614175,9288.587
2020-06-25 18:00:00,36179.0,2.951865,-0.25004336,2.7918718,1.6637928,9265.071,0.74516284,9280.065
2020-06-25 19:00:00,39341.0,2.9333792,-0.05261414,2.8158298,0.46302128,9279.72,-0.21960717,9253.393
2020-06-25 20:00:00,28756.0,2.752565,-0.15466905,2.815771,0.98679286,9282.939,1.872009,9285.405
2020-06-25 21:00:00,48638.0,2.8715882,0.04930001,2.9132738,0.9048979,9305.072,-0.42504084,9276.531
2020-06-25 22:00:00,59588.0,3.0551133,0.28456846,2.7381904,1.5486424,9260.908,-0.056136318,9303.222
2020-06-25 23:00:00,25894.0,2.9258072,-0.054691207,2.792949,1.4601581,9251.548,0.068476096,9257.868
2020-06-26 00:00:00,65238.0,3.2356215,0.4344216,2.9371138,1.4867847,9251.262,-0.9150332,9246.025
2020-06-26 01:00:00,33849.0,3.0747976,-0.31393278,2.697513,1.6419127,9270.143,0.28223825,9282.615
2020-06-26 02:00:00,32530.0,3.2038445,-0.0060472093,2.8318913,2.2453117,9245.613,-0.46515745,9248.415
2020-06-26 03:00:00,30296.0,3.1714697,-0.3703657,2.8554819,1.9154567,9240.834,0.32734233,9256.586
2020-06-26 04:00:00,37678.0,3.0555055,-0.1513863,2.8262382,1.8030883,9243.157,-1.4766048,9241.89
2020-06-26 05:00:00,55198.0,3.2291975,0.03142095,3.6453683,1.8342987,9234.935,1.0544193,9255.901
2020-06-26 06:00:00,39677.0,3.2609024,-0.07686117,3.2196567,2.0394685,9216.991,0.5887693,9211.184
2020-06-26 07:00:00,139434.0,3.5785344,0.37497428,3.1568341,2.4338188,9143.355,-1.8420451,9210.387
2020-06-26 08:00:00,66155.0,3.254125,0.44570592,2.8210185,2.101654,9133.418,0.14061204,9133.311
2020-06-26 09:00:00,99148.0,3.276554,0.57724726,3.0981197,1.9796536,9150.163,0.8790314,9126.437
2020-06-26 10:00:00,56154.0,2.9990945,0.23708315,2.923718,1.9099765,9217.119,-0.22103523,9206.67
2020-06-26 11:00:00,82163.0,2.973517,0.14423047,2.4263399,1.8264691,9187.145,-0.29872462,9212.822
2020-06-26 12:00:00,59484.0,2.896443,0.24422975,2.4780474,1.7086468,9199.275,-0.5676814,9180.104
2020-06-26 13:00:00,57840.0,2.9842799,0.097826466,2.4236612,1.3880019,9190.434,-0.19556409,9205.476
2020-06-26 14:00:00,140878.0,3.3850112,0.615927,3.0625875,1.9927852,9093.372,1.8846058,9146.804
2020-06-26 15:00:00,88029.0,3.0847886,0.5463791,3.514253,1.4585696,9146.512,-0.37169698,9084.98
2020-06-26 16:00:00,63566.0,3.0173438,0.38141343,2.9416082,1.4335022,9131.287,-0.045928966,9148.009
2020-06-26 17:00:00,38904.0,2.956507,0.035620846,2.6350734,1.5575277,9161.519,1.5377831,9147.08
2020-06-26 18:00:00,35905.0,2.9235635,0.048720285,2.6928308,1.5558805,9156.601,0.794161,9152.945
2020-06-26 19:00:00,37237.0,3.028802,0.2769973,2.8616426,1.5587612,9152.878,-0.7149047,9139.065
2020-06-26 20:00:00,43172.0,3.017865,0.3221669,2.7402098,1.0447801,9192.169,-0.44140303,9167.183
2020-06-26 21:00:00,27078.0,2.9928424,-0.4174205,2.7496843,1.5316875,9191.403,0.5408507,9194.262
2020-06-26 22:00:00,29157.0,2.8975723,-0.33116367,2.7028937,1.0966573,9183.474,-0.31079853,9175.882
2020-06-26 23:00:00,28704.0,3.0773091,-0.10450693,2.7696548,1.6520708,9164.147,-0.045516606,9171.673
2020-06-27 00:00:00,48166.0,3.2545729,0.07670694,2.9266522,2.0627007,9131.268,-0.27493963,9161.306
2020-06-27 01:00:00,41612.0,3.185691,0.2072312,2.7900143,2.004958,9135.549,0.29855037,9140.562
2020-06-27 02:00:00,36777.0,2.759561,-0.106634036,2.7424767,1.7216499,9129.609,0.4589346,9148.49
2020-06-27 03:00:00,38795.0,2.902608,-0.05793311,2.7241952,1.6977993,9154.204,-0.09696533,9138.291
2020-06-27 04:00:00,35260.0,2.9355872,0.002151239,2.6624289,1.8468542,9151.847,-0.27464387,9158.528
2020-06-27 05:00:00,32484.0,2.961055,-0.011779834,2.5352921,1.9449332,9156.53,-0.64376736,9156.555
2020-06-27 06:00:00,44031.0,3.03827,-0.12779874,2.7961135,1.8128569,9169.294,-0.3744098,9165.15
2020-06-27 07:00:00,30218.0,2.9072297,-0.16615504,2.558317,1.8798825,9171.694,-0.15347525,9179.272
2020-06-27 08:00:00,30179.0,2.7777622,-0.31167126,2.6144118,1.6572976,9173.433,-0.058257997,9171.052
2020-06-27 09:00:00,36790.0,2.7679663,-0.1406193,2.5726569,1.6724494,9152.793,-0.81050384,9161.977
2020-06-27 10:00:00,39981.0,2.7871027,-0.10202224,2.5748165,1.504945,9146.387,-0.09266091,9139.8955
2020-06-27 11:00:00,47193.0,2.650586,-0.16506833,2.5768228,1.34212,9146.244,0.18133132,9139.043
2020-06-27 12:00:00,31781.0,2.6098132,-0.18840656,2.3221197,1.3635774,9157.441,-0.24516514,9157.81
2020-06-27 13:00:00,42506.0,2.7461836,-0.08251354,2.5610354,1.3144375,9159.651,1.0575792,9160.052
2020-06-27 14:00:00,46967.0,2.8313234,0.05239062,2.727521,1.5259714,9151.268,0.30019695,9153.505
2020-06-27 15:00:00,58858.0,3.0586774,0.010525166,2.8415084,1.4747899,9143.38,2.1214201,9146.895
2020-06-27 16:00:00,105458.0,3.1260421,0.42332023,3.0001657,1.7635329,9095.513,-0.24674009,9130.858
2020-06-27 17:00:00,64623.0,2.9790154,0.42231512,3.0185654,1.6098285,9093.013,0.5757094,9097.527
2020-06-27 18:00:00,40529.0,2.939428,0.21562196,2.6139827,1.6837552,9088.291,0.45657814,9077.018
2020-06-27 19:00:00,183735.0,3.235633,0.3160671,4.200398,1.6428576,9045.152,-1.7201066,9089.149
2020-06-27 20:00:00,134121.0,3.2748408,0.5237858,3.0361166,1.8892276,8959.241,-0.55168504,8936.185
2020-06-27 21:00:00,79980.0,2.9535577,0.2822804,3.5401664,1.7901306,8971.014,-1.1730412,8950.153
2020-06-27 22:00:00,79372.0,3.136347,0.386351,2.7770343,1.586721,9017.793,0.17337716,9058.865
2020-06-27 23:00:00,60861.0,3.0010026,0.46685994,3.389969,1.2053391,8998.457,0.45307028,8970.762
2020-06-28 00:00:00,54268.0,2.9992075,0.22265062,2.8488307,1.7434087,8983.552,-0.17560811,9009.427
2020-06-28 01:00:00,44202.0,3.0153646,0.21478686,2.8445232,1.5295743,8967.881,-0.84300214,8977.7705
2020-06-28 02:00:00,33015.0,2.9087267,-0.44201133,2.6513972,1.414221,8965.247,-0.9828205,8970.479
2020-06-28 03:00:00,28767.0,2.8584392,-0.339839,2.6930292,1.5903108,8968.098,0.15781866,8977.375
2020-06-28 04:00:00,20354.0,3.0314357,-0.4730418,2.7727108,1.775515,8960.693,0.0071137706,8973.849
2020-06-28 05:00:00,24124.0,2.8981867,-0.65461046,2.530483,1.5544372,8966.717,-0.58250344,8962.071
2020-06-28 06:00:00,49360.0,2.9694593,0.17424028,2.7060952,1.4450791,8990.787,-0.45163,8963.14
2020-06-28 07:00:00,35421.0,2.948633,-0.03312371,2.8723059,1.6790296,9002.366,0.030870317,9013.843
2020-06-28 08:00:00,50657.0,3.1480613,0.10801808,3.146851,1.8264691,9023.497,-0.68657994,9022.677
2020-06-28 09:00:00,48295.0,3.1979408,0.21285954,3.1000133,1.7485203,9059.525,-0.5924375,9052.894
2020-06-28 10:00:00,38607.0,3.0351913,-0.24969739,2.9470055,1.3984275,9063.446,-0.045728102,9071.811
2020-06-28 11:00:00,40969.0,3.0814133,-0.2000027,2.9282205,1.5116441,9061.424,0.21906552,9052.342
2020-06-28 12:00:00,44732.0,2.7892344,-0.114217296,2.8648202,1.2808254,9043.522,-0.04830699,9050.845
2020-06-28 13:00:00,32253.0,2.769158,-0.08671498,2.7871308,1.2358801,9050.368,3.1430476,9050.664
2020-06-28 14:00:00,100624.0,3.075803,0.5283588,4.0082383,1.010535,9125.338,-0.06887749,9054.111
2020-06-28 15:00:00,51610.0,3.0374823,0.1009058,2.842078,1.4628756,9147.548,0.7332108,9158.611
2020-06-28 16:00:00,64485.0,2.914627,0.1060939,2.7613564,1.264965,9162.0625,-0.8266928,9158.405
2020-06-28 17:00:00,44155.0,2.7736442,0.03453413,2.679924,1.2466056,9141.946,-0.2888833,9147.722
2020-06-28 18:00:00,24972.0,2.6907942,-0.26783386,2.4344182,1.1359909,9155.917,-0.09496745,9156.118
2020-06-28 19:00:00,48558.0,2.8708317,0.07758861,2.8535137,1.6000187,9149.762,-1.7663108,9151.817
2020-06-28 20:00:00,51686.0,2.9592376,0.19476248,2.9775007,0.80177385,9122.204,1.428014,9109.098
2020-06-28 21:00:00,37098.0,2.828241,-0.025921045,2.7245796,1.3436499,9110.74,-1.0418768,9110.273
2020-06-28 22:00:00,42584.0,3.0276701,0.31159112,2.7280953,1.5706078,9096.251,0.5213971,9125.185
2020-06-28 23:00:00,40085.0,2.8654578,0.26848227,2.771856,1.2924236,9108.216,-0.5452795,9102.373
2020-06-29 00:00:00,38580.0,2.9031684,0.19197117,2.5145729,1.2783806,9110.618,-1.3454531,9117.851
2020-06-29 01:00:00,41107.0,2.9351602,-0.043614767,2.6133387,1.4905312,9126.493,0.39691433,9120.556
2020-06-29 02:00:00,32754.0,2.9516993,-0.082712255,2.8031828,1.4714322,9130.761,-0.26171324,9140.8955
2020-06-29 03:00:00,43161.0,3.000866,-0.2928213,2.9622178,1.7185025,9107.84,0.079629846,9125.214
2020-06-29 04:00:00,39866.0,3.130672,-0.16681264,3.2898512,1.8612297,9102.964,-0.0359361,9093.624
2020-06-29 05:00:00,36182.0,3.2087126,-0.31414384,2.7952785,1.9493918,9114.219,0.7975539,9112.414
2020-06-29 06:00:00,46658.0,3.2108772,-0.22955018,2.871311,1.8771963,9100.516,0.91828245,9112.136
2020-06-29 07:00:00,55246.0,2.9080985,0.089417964,2.9283252,1.5636803,9089.118,-0.28012607,9080.53
2020-06-29 08:00:00,44043.0,2.8294706,0.027507925,2.3592496,1.6162506,9075.94,0.52475405,9090.76
2020-06-29 09:00:00,56011.0,2.6708198,0.12302115,2.2375257,1.4510465,9100.392,-0.59582615,9086.846
2020-06-29 10:00:00,35205.0,2.7806764,-0.25941008,2.290204,1.551544,9114.215,-0.39132172,9132.142
2020-06-29 11:00:00,49855.0,2.8829033,-0.018570505,2.6763015,1.492509,9088.301,-0.154972,9109.441
2020-06-29 12:00:00,57541.0,2.8645349,0.07574859,2.6228838,1.3732705,9096.183,0.041097626,9092.385
2020-06-29 13:00:00,84467.0,3.0874846,0.26904783,2.756282,1.8215837,9056.6045,0.13130209,9101.096
2020-06-29 14:00:00,57532.0,2.9327617,0.2698244,2.465846,1.7213007,9064.342,-0.7609435,9043.836
2020-06-29 15:00:00,59180.0,2.8387117,0.07811252,2.51694,1.4960154,9087.025,-0.12112924,9063.756
2020-06-29 16:00:00,56195.0,2.9155662,0.1851345,2.738443,1.5626575,9119.393,-0.58517855,9122.419
2020-06-29 17:00:00,43692.0,2.8178217,0.05061106,2.4381773,1.4601581,9132.271,-0.36219087,9118.923
2020-06-29 18:00:00,38480.0,2.6876793,-0.17916517,3.0675077,1.1086528,9149.765,-0.63749534,9157.379
2020-06-29 19:00:00,28119.0,2.4409792,-0.13511685,3.0391603,0.13243215,9145.364,-0.777523,9142.321
2020-06-29 20:00:00,42353.0,2.4625866,0.055750847,2.3181853,0.7120111,9166.152,2.3638496,9157.145
2020-06-29 21:00:00,54355.0,2.7031443,0.22189532,2.9513028,0.8349451,9214.781,0.5754352,9182.698
2020-06-29 22:00:00,63953.0,2.81899,0.16764218,2.56765,1.0950251,9209.957,-0.33301082,9212.938
2020-06-29 23:00:00,35916.0,2.5663893,-0.11285569,2.5490484,0.8139638,9184.831,-0.89900964,9186.367
2020-06-30 00:00:00,36826.0,2.6304762,-0.11702149,2.5485904,0.49864233,9182.707,-0.58375484,9190.499
2020-06-30 01:00:00,43705.0,2.4915073,0.07928228,2.632549,0.5272909,9176.887,-0.91266775,9176.513
2020-06-30 02:00:00,28306.0,2.6010776,-0.32212415,2.6433728,0.84464365,9180.489,-0.60274124,9199.586
2020-06-30 03:00:00,27311.0,2.6642735,-0.23481518,2.828607,0.67640626,9171.792,0.31898618,9181.34
2020-06-30 04:00:00,27662.0,2.5825233,-0.3309576,2.4370682,0.99296236,9168.419,-0.78778934,9162.608
2020-06-30 05:00:00,47958.0,2.59201,-0.084556945,2.7247715,0.90410745,9147.347,-0.35594267,9159.738
2020-06-30 06:00:00,53500.0,2.7922423,0.07017517,3.4825313,1.1656501,9133.948,0.14023148,9126.249
2020-06-30 07:00:00,33043.0,2.9437509,-0.30228806,2.9123187,1.2671677,9138.859,-0.67387795,9147.913
2020-06-30 08:00:00,36332.0,2.80127,-0.14891703,2.705051,1.0526502,9132.975,-0.6961374,9141.698
2020-06-30 09:00:00,47774.0,2.6118813,-0.10811922,2.484174,0.7440742,9152.158,-0.1796188,9133.893
2020-06-30 10:00:00,33515.0,2.6449854,-0.2814587,2.668814,-0.08559192,9156.542,-0.3712841,9156.02
2020-06-30 11:00:00,32632.0,2.7658362,0.028007936,2.907957,1.1638219,9145.816,-0.16488378,9151.675
2020-06-30 12:00:00,47098.0,2.788445,-0.20921688,3.1067653,1.1341076,9133.683,-0.9381007,9149.544
2020-06-30 13:00:00,90946.0,2.9295738,0.422185,3.168158,1.1867353,9116.666,0.34449455,9122.071
2020-06-30 14:00:00,52143.0,2.6016223,0.14135818,2.679924,0.52035046,9153.882,-0.830397,9130.205
2020-06-30 15:00:00,52870.0,2.73785,0.019396365,2.8620334,0.8221517,9174.44,-0.30159014,9182.602
2020-06-30 16:00:00,38576.0,2.5698264,0.1049479,2.4912343,0.71440405,9167.481,0.28202352,9169.345
2020-06-30 17:00:00,39358.0,2.520168,-0.001372733,2.5678747,0.8546646,9153.014,0.77746725,9175.266
2020-06-30 18:00:00,24882.0,2.5711095,0.012104557,2.5254943,0.3817486,9141.78,-1.1630933,9146.064
2020-06-30 19:00:00,39647.0,2.7806945,-0.0043576304,2.6873956,0.65533173,9135.409,-0.007500035,9131.108
2020-06-30 20:00:00,25000.0,2.4442759,-0.1272297,2.973315,0.8113642,9148.166,-0.48865318,9135.324
2020-06-30 21:00:00,27290.0,2.3828108,-0.4997598,2.360633,0.4806885,9160.967,-0.6227224,9149.648
2020-06-30 22:00:00,31482.0,2.6693268,0.0020971496,2.740777,0.087824844,9140.407,0.69756234,9162.9
2020-06-30 23:00:00,28578.0,2.6285052,0.0384988,2.7250276,0.25769594,9147.137,0.33756274,9132.932
2020-07-01 00:00:00,46413.0,2.8404253,0.0036078428,2.882255,1.0488939,9116.032,-0.050294217,9129.781
2020-07-01 01:00:00,27878.0,2.727028,-0.10612157,2.8162973,0.61127174,9118.582,1.1766254,9123.229
2020-07-01 02:00:00,35454.0,2.655045,-0.035283946,2.679522,0.005842276,9135.252,0.10513452,9124.491
2020-07-01 03:00:00,32104.0,2.6362805,-0.5301505,2.750995,0.8941729,9130.929,0.56222194,9135.457
2020-07-01 04:00:00,34807.0,2.6831207,-0.028136058,2.6608603,0.3084608,9153.457,-0.9450237,9137.868
2020-07-01 05:00:00,27658.0,2.6301382,-0.11837799,2.71538,0.3995885,9147.516,1.0533692,9150.566
2020-07-01 06:00:00,42668.0,2.7092714,-0.22354172,2.6465626,0.71296895,9139.583,0.15300108,9147.127
